ID,"??,??","CC,CC","00,00","FF,FF","C5,C5","10,6B","25,25","10,94","10,62","10,69","22,10","10,B0","10,10","FF,00","F4,10","00,FF","D5,10","B5,10","B7,10","38,38","6B,6B","06,F9","F9,F9","6B,10","F0,F0","D6,D6","94,10","62,10","B0,10","69,10","10,D5","10,22","10,F4","02,02","10,B5","10,B7","02,D6","F9,06","F0,01","06,06","8F,8F","04,04","A6,A6","38,04","D6,02","06,9F","75,DE","03,03","75,F5","75,87","02,8F","6C,30","75,41","2A,2A","91,91","95,04","25,3D","75,69","9C,04","06,71","06,19","D9,04","51,51","D4,D4","4A,4A","14,14","9D,9D","DB,DB","58,04","06,AF","04,38","06,BB","EF,EF","02,A3","02,1E","0B,0B","12,12","06,6C","4D,4D","BD,BD","75,75","9F,06","0C,0C","46,46","F5,75","DE,75","62,62","B6,B6","68,68","30,6C","EC,EC","87,75","69,75","8F,02","41,75","53,53","4B,11","33,33","43,00","04,95","04,9C","7E,7E","3D,25","19,06","71,06","18,18","04,D9","DD,DD","E9,E9","3B,3B","5E,5E","5D,5D","6D,6D","FD,8B","6C,06","01,F0","69,69","02,0E","AF,06","BB,06","F5,F5","C7,C7","20,20","39,39","04,58","06,D4","4B,3C","40,40","04,C5","89,89","01,01","02,70","7D,7D","FC,FC","A3,02","06,F7","1E,02","11,4B","02,64","C4,C4","50,50","02,5A","6A,6A","06,1A","02,F1","C1,C1","0F,0F","48,48","06,25","6D,46","08,08","FD,46","95,46","B8,46","C3,C3","56,56","60,F3","02,DF","60,2A","7B,46","60,9F","74,74","60,4B","02,C8","55,55","CF,CF","06,1C","06,0E","FD,F7","37,37"
0gxJ1YmwFUvnOzoM8N53,8407.0,511.0,16641.0,4767.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,143.0,2305.0,1.0,1422.0,0.0,0.0,0.0,0.0,7.0,93388.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,81896.0,34.0,12484.0,0.0,7.0,25.0,2.0,0.0,0.0,0.0,103.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93313.0,4.0,0.0,12.0,1.0,0.0,5.0,1.0,1.0,1.0,10.0,4.0,0.0,0.0,1.0,18.0,0.0,3.0,31.0,0.0,1.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,3.0,4.0,81891.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,1.0,0.0,1.0,17.0,3.0,6.0,193.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,713.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,93140.0,0.0,1.0,0.0
0hZEqJ5eMVjU21HAG7Ii,1360484.0,0.0,5216.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
0hZqVRKkw7GfMdpalLiN,1440144.0,16.0,3860.0,76.0,14.0,6.0,10.0,9.0,8.0,10.0,14.0,11.0,11.0,143.0,17.0,138.0,7.0,16.0,14.0,12.0,14.0,7.0,11.0,10.0,287.0,11.0,9.0,15.0,8.0,11.0,18.0,15.0,11.0,13.0,12.0,16.0,12.0,10.0,366.0,11.0,7.0,12.0,11.0,15.0,8.0,15.0,11.0,10.0,13.0,10.0,22.0,13.0,13.0,11.0,12.0,11.0,11.0,5.0,11.0,13.0,15.0,9.0,12.0,13.0,15.0,11.0,16.0,8.0,14.0,14.0,14.0,18.0,7.0,12.0,12.0,12.0,10.0,14.0,18.0,12.0,13.0,10.0,14.0,12.0,11.0,11.0,14.0,11.0,5.0,18.0,12.0,15.0,15.0,13.0,22.0,15.0,12.0,18.0,12.0,10.0,8.0,12.0,13.0,13.0,12.0,19.0,11.0,9.0,8.0,8.0,9.0,15.0,7.0,11.0,19.0,240.0,13.0,11.0,9.0,8.0,9.0,18.0,14.0,9.0,10.0,14.0,10.0,15.0,13.0,11.0,9.0,14.0,8.0,10.0,5.0,9.0,11.0,8.0,9.0,12.0,9.0,18.0,7.0,12.0,10.0,13.0,9.0,18.0,16.0,8.0,10.0,13.0,12.0,10.0,14.0,18.0,14.0,12.0,8.0,10.0,7.0,78.0,11.0,8.0,13.0,19.0,12.0,12.0,17.0,10.0
0I4ZVvngsAatm8fzD3pk,8384.0,141.0,28162.0,5203.0,0.0,1.0,23.0,1.0,2.0,3.0,3.0,2.0,10.0,233.0,1.0,312.0,1.0,3.0,0.0,2.0,2.0,2.0,186.0,2.0,233.0,42.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,0.0,5.0,5.0,2.0,14.0,0.0,5.0,1.0,2.0,3.0,20.0,5.0,2.0,2.0,0.0,10.0,22.0,1.0,5.0,3.0,11.0,3.0,2.0,2.0,2.0,38.0,6.0,1.0,2.0,4.0,18.0,7.0,0.0,3.0,2.0,163.0,1.0,1.0,1.0,50.0,1.0,6.0,3.0,4.0,0.0,6.0,140.0,3.0,3.0,2.0,2.0,18.0,2.0,52.0,1.0,3.0,4.0,13.0,86.0,1.0,59.0,37.0,2.0,3.0,1.0,9.0,1.0,1.0,4.0,1.0,25.0,202.0,1.0,2.0,22.0,61.0,5.0,1.0,6.0,126.0,3.0,2.0,1.0,151.0,3.0,3842.0,15.0,6.0,3.0,3.0,19.0,4.0,184.0,148.0,2.0,1.0,245.0,2.0,3.0,2.0,2.0,2.0,2.0,40.0,0.0,57.0,0.0,0.0,10.0,6.0,9.0,2.0,9.0,5.0,4.0,1.0,1.0,2.0,56.0,3.0,0.0,1.0,0.0,2.0,28.0,2.0,3.0,1.0,0.0,1.0,4.0,2.0,3.0
0ItXlAUOhK8ZYdDf7HW4,8442.0,31.0,20296.0,800.0,8.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,84.0,0.0,88.0,0.0,0.0,0.0,1.0,5.0,1.0,130.0,0.0,9.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,10.0,1.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,3.0,4.0,17.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,19.0,1.0,9.0,1.0,4.0,0.0,3.0,7.0,0.0,5.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,16.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,160.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,7.0,8.0,1.0,2.0,0.0,1.0
0Iv6U2hbcP1xeBitW5Oo,0.0,61.0,20989.0,766.0,0.0,1.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,19.0,2.0,124.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,8.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,2801.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
0K4sTCLtrIJ5SinQbe7u,1400784.0,9.0,6165.0,200.0,25.0,8.0,16.0,10.0,9.0,10.0,11.0,13.0,11.0,278.0,10.0,114.0,10.0,14.0,8.0,11.0,10.0,9.0,15.0,11.0,624.0,15.0,19.0,15.0,7.0,10.0,12.0,12.0,10.0,15.0,10.0,9.0,14.0,15.0,766.0,16.0,26.0,10.0,10.0,14.0,12.0,9.0,14.0,10.0,8.0,10.0,7.0,11.0,12.0,15.0,16.0,14.0,12.0,8.0,11.0,15.0,10.0,13.0,18.0,18.0,10.0,15.0,14.0,30.0,12.0,5.0,7.0,11.0,15.0,11.0,15.0,21.0,9.0,16.0,23.0,19.0,20.0,17.0,15.0,13.0,15.0,12.0,13.0,17.0,18.0,7.0,13.0,11.0,12.0,17.0,6.0,10.0,11.0,16.0,19.0,10.0,13.0,8.0,11.0,8.0,8.0,10.0,11.0,20.0,13.0,3.0,15.0,15.0,16.0,14.0,13.0,491.0,6.0,8.0,9.0,11.0,9.0,27.0,12.0,15.0,32.0,11.0,12.0,13.0,12.0,10.0,10.0,7.0,6.0,13.0,8.0,10.0,22.0,11.0,11.0,21.0,28.0,14.0,15.0,11.0,18.0,17.0,27.0,16.0,13.0,10.0,12.0,9.0,8.0,9.0,18.0,13.0,11.0,14.0,18.0,11.0,16.0,7.0,19.0,13.0,17.0,10.0,8.0,11.0,19.0,17.0
0LAXajqhQy7po16dw8Tx,1360484.0,2.0,3676.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0M7aSiE9csDzkmfKheVt,1291364.0,47.0,5139.0,119.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,72.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0mgFnqeLAMr7jthUYRTv,8442.0,31.0,20358.0,800.0,9.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,83.0,0.0,88.0,1.0,1.0,2.0,2.0,2.0,2.0,128.0,1.0,9.0,91.0,4.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,6.0,3.0,3.0,0.0,7.0,6.0,1.0,1.0,1.0,1.0,5.0,18.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,4.0,19.0,2.0,9.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,17.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,159.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,3.0
0MmZ8j5pn2R3VG9wlxYi,15724.0,10.0,4250.0,731.0,4.0,9.0,9.0,9.0,19.0,2.0,6.0,9.0,13.0,44.0,9.0,33.0,8.0,4.0,8.0,20.0,3.0,7.0,7.0,11.0,14.0,5.0,5.0,8.0,6.0,6.0,6.0,15.0,7.0,6.0,9.0,6.0,7.0,12.0,18.0,11.0,8.0,10.0,7.0,9.0,7.0,8.0,10.0,8.0,13.0,6.0,6.0,16.0,5.0,5.0,7.0,4.0,9.0,6.0,3.0,8.0,8.0,3.0,3.0,7.0,5.0,5.0,8.0,6.0,8.0,6.0,12.0,10.0,3.0,5.0,3.0,10.0,12.0,5.0,1.0,4.0,5.0,8.0,5.0,7.0,4.0,9.0,7.0,7.0,9.0,11.0,8.0,1.0,11.0,5.0,4.0,5.0,7.0,32.0,47.0,4.0,7.0,7.0,18.0,9.0,9.0,7.0,9.0,10.0,11.0,14.0,4.0,5.0,12.0,10.0,5.0,10.0,4.0,5.0,7.0,8.0,8.0,7.0,24.0,6.0,14.0,8.0,11.0,12.0,10.0,7.0,10.0,14.0,12.0,7.0,5.0,12.0,4.0,5.0,8.0,7.0,10.0,5.0,10.0,20.0,7.0,9.0,3.0,7.0,11.0,2.0,5.0,8.0,8.0,11.0,6.0,8.0,1.0,6.0,4.0,10.0,5.0,6.0,13.0,6.0,6.0,5.0,7.0,9.0,7.0,12.0
0njs7MJQObCY8ABgykiP,2427.0,49.0,55717.0,614.0,10.0,1.0,14.0,1.0,1.0,1.0,1.0,0.0,10.0,134.0,0.0,804.0,0.0,2.0,0.0,14.0,9.0,1.0,5.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,1.0,0.0,3.0,8.0,13.0,11.0,12.0,3.0,0.0,0.0,0.0,17.0,2.0,0.0,1.0,3.0,2.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.0,7.0,8.0,11.0,12.0,12.0,2.0,0.0,4.0,1.0,11.0,2.0,1.0,12.0,8.0,1.0,10.0,9.0,7.0,1.0,11.0,10.0,0.0,0.0,19.0,9.0,14.0,1.0,12.0,1.0,2.0,1.0,2.0,17.0,1.0,12.0,2848.0,0.0,1.0,11.0,2.0,0.0,1.0,13.0,0.0,16.0,9.0,14.0,8.0,5.0,31.0,1.0,4.0,1.0,15.0,0.0,1.0,1.0,12.0,9.0,14.0,13.0,4.0,3.0,1.0,20.0,1.0,10.0,27.0,3.0,11.0,11.0,4.0,0.0,2.0,0.0,0.0,17.0,16.0,3.0,21.0,0.0,1.0,14.0,7.0,10.0,3.0,7.0,12.0,0.0,0.0,1.0,13.0,15.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0,1.0,15.0,10.0,0.0,1.0,0.0,10.0
0NyfGXt8nmlK72Q9Irhs,6525.0,5302.0,25751.0,5805.0,2.0,1.0,3.0,1.0,4.0,0.0,3.0,5.0,7.0,210.0,1.0,620.0,1.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,2.0,5.0,11.0,0.0,2.0,0.0,1.0,5.0,1.0,6.0,0.0,4.0,1.0,0.0,9.0,1.0,4.0,65.0,3.0,8.0,6.0,2.0,1.0,8.0,4.0,3.0,1.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,0.0,66.0,1.0,1.0,4.0,3.0,5.0,10.0,1.0,3.0,0.0,1.0,3.0,18.0,1493.0,4.0,2.0,3.0,1.0,3.0,0.0,2.0,19.0,3.0,3.0,24.0,2.0,16.0,5.0,5.0,2.0,1.0,1.0,1.0,25.0,1.0,7.0,60.0,0.0,1.0,4.0,2.0,3.0,3.0,13.0,1.0,3.0,6.0,4.0,17.0,7.0,16.0,4.0,1.0,3.0,3.0,41.0,0.0,3.0,2.0,14.0,102.0,5.0,4.0,2.0,2.0,9.0,1.0,4.0,232.0,1.0,5.0,6.0,3.0,4.0,4.0,1.0,1.0,3.0,45.0,2.0,6.0,2.0,1.0,24.0,97.0,13.0,2.0,4.0,192.0,0.0,2.0,7.0,2.0,38.0,4.0,3.0,2.0,1.0,3.0,14.0,4.0,1.0,1.0,1.0,4.0,51.0,4.0,3.0
0PlfqyKM1JtYZx2me5FU,1360484.0,0.0,5256.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0PREAmkFZjrftD3LiwOV,10558.0,280.0,30818.0,6160.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,1067.0,7691.0,0.0,8485.0,1.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,730.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,840.0,36.0,0.0,0.0,0.0,10.0,707.0,0.0,1817.0,0.0,1.0,0.0,0.0,0.0,1150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,665.0,0.0,0.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,977.0,1.0,0.0,689.0,0.0,826.0,0.0,923.0,671.0,0.0,3.0,7.0,1129.0,843.0,0.0,1076.0,0.0,0.0,0.0,4.0,799.0,0.0,766.0,4754.0,0.0,0.0,0.0,0.0,0.0,1.0,1062.0,1.0,6.0,660.0,788.0,655.0,872.0,2.0,8.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,739.0,908.0,1176.0,125.0,0.0,9.0,651.0,2.0,746.0,706.0,0.0,1150.0,743.0,2.0,0.0,0.0,0.0,0.0,667.0,863.0,0.0,627.0,0.0,0.0,727.0,804.0,871.0,0.0,1.0,782.0,0.0,1.0,0.0,947.0,771.0,0.0,45.0,0.0,0.0,0.0,912.0,0.0,0.0,1253.0,1.0,0.0,0.0,0.0,0.0
0pXDqTLSebKWgaUOdnVE,5298.0,26.0,51475.0,347.0,8.0,1.0,20.0,2.0,1.0,0.0,0.0,1.0,4.0,160.0,0.0,543.0,0.0,0.0,0.0,16.0,12.0,0.0,16.0,0.0,11.0,11.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,1.0,4.0,4.0,9.0,10.0,13.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,8.0,5.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,18.0,14.0,13.0,10.0,9.0,19.0,1.0,1.0,3.0,1.0,7.0,4.0,0.0,10.0,11.0,0.0,12.0,18.0,7.0,1.0,15.0,8.0,1.0,1.0,14.0,9.0,10.0,0.0,6.0,2.0,1.0,1.0,2.0,10.0,1.0,12.0,1732.0,1.0,1.0,15.0,4.0,0.0,0.0,6.0,2.0,15.0,17.0,13.0,17.0,7.0,925.0,0.0,0.0,3.0,13.0,1.0,1.0,1.0,16.0,6.0,14.0,12.0,0.0,1.0,2.0,11.0,1.0,12.0,9.0,3.0,7.0,8.0,0.0,1.0,1.0,3.0,1.0,11.0,15.0,1.0,16.0,1.0,0.0,7.0,15.0,13.0,1.0,12.0,5.0,1.0,1.0,0.0,13.0,19.0,2.0,0.0,0.0,0.0,2.0,16.0,1.0,1.0,8.0,6.0,0.0,0.0,0.0,11.0
0qV43bnIcBDPF1WlG6tJ,273.0,11.0,12508.0,2343.0,6.0,4.0,7.0,7.0,3.0,7.0,10.0,10.0,4.0,2887.0,3.0,2996.0,8.0,9.0,4.0,9.0,5.0,20.0,6.0,5.0,8.0,3.0,9.0,6.0,3.0,1.0,5.0,5.0,2.0,6.0,8.0,4.0,9.0,19.0,20.0,56.0,3.0,53.0,9.0,15.0,7.0,13.0,25.0,3.0,25.0,21.0,2.0,4.0,22.0,3.0,6.0,22.0,7.0,20.0,10.0,10.0,10.0,18.0,9.0,2.0,55.0,28.0,3.0,20285.0,7.0,19.0,19.0,18.0,9.0,6.0,3.0,8.0,6.0,12.0,6.0,6.0,65.0,9.0,50.0,9.0,9.0,18.0,3.0,1.0,7.0,3.0,9.0,11.0,18.0,2.0,11.0,5.0,10.0,3.0,112.0,13.0,8.0,9.0,6.0,12.0,13.0,7.0,14.0,4.0,4.0,5.0,7.0,3.0,6.0,31.0,18.0,25.0,7.0,6.0,11.0,13.0,4.0,3.0,10.0,8.0,22.0,16.0,6.0,4.0,16.0,2.0,79.0,3.0,5.0,7.0,6.0,13.0,4.0,4.0,107.0,10.0,171.0,3.0,74.0,20.0,5.0,6.0,5.0,3.0,22.0,7.0,53.0,3.0,2.0,6.0,7.0,72.0,3.0,6.0,5.0,2.0,1.0,192.0,6.0,7.0,8.0,4.0,22.0,15.0,8.0,8.0
0rgi8OfjvwKbA57IXVcE,0.0,11.0,13.0,16.0,4.0,12.0,10.0,11.0,7.0,8.0,8.0,16.0,12.0,20.0,8.0,12.0,15.0,13.0,9.0,15.0,12.0,11.0,14.0,8.0,9.0,17.0,8.0,10.0,4.0,10.0,7.0,9.0,11.0,13.0,15.0,17.0,12.0,9.0,12.0,10.0,12.0,14.0,8.0,10.0,10.0,5.0,15.0,10.0,13.0,4.0,9.0,11.0,16.0,15.0,7.0,13.0,14.0,10.0,10.0,11.0,14.0,18.0,9.0,16.0,10.0,8.0,12.0,8.0,15.0,10.0,14.0,11.0,18.0,20.0,16.0,11.0,11.0,9.0,8.0,9.0,6.0,14.0,13.0,13.0,10.0,9.0,12.0,11.0,11.0,8.0,15.0,15.0,11.0,14.0,20.0,12.0,15.0,9.0,18.0,9.0,11.0,14.0,18.0,12.0,14.0,13.0,8.0,16.0,14.0,13.0,18.0,13.0,11.0,11.0,14.0,13.0,17.0,16.0,12.0,15.0,8.0,17.0,16.0,8.0,13.0,10.0,13.0,16.0,7.0,14.0,10.0,5.0,10.0,9.0,12.0,9.0,10.0,9.0,10.0,11.0,11.0,14.0,15.0,13.0,11.0,13.0,17.0,6.0,14.0,13.0,15.0,8.0,7.0,18.0,15.0,11.0,10.0,9.0,17.0,11.0,13.0,13.0,10.0,13.0,9.0,12.0,10.0,12.0,9.0,13.0
